<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.09.18	18:00:00	568657.51	568717.36	563632.02	564373.59	3600	0	7730
2021.09.18	19:00:00	564391.18	566080.82	563339.52	565719.67	3598	0	7730
2021.09.18	20:00:00	565789.46	567904.23	563369.52	567904.23	3600	0	7730
2021.09.18	21:00:00	567870.33	570635.97	566914.87	569294.27	3598	0	7730
2021.09.18	22:00:00	569248.17	578185.24	568595.61	577922.03	3600	0	7730
2021.09.18	23:00:00	577816.28	578937.90	575693.45	577341.44	3599	0	7730
2021.09.19	00:00:00	577272.82	577636.97	574872.50	576723.61	3600	0	7730
2021.09.19	01:00:00	576789.41	581589.69	575400.76	580439.31	3599	0	7730
2021.09.19	02:00:00	580497.86	581052.18	577435.69	580046.96	3600	0	7730
2021.09.19	03:00:00	579960.24	580794.05	577175.50	580794.05	3600	0	7730
2021.09.19	04:00:00	580787.48	586345.70	580546.32	585350.62	3600	0	7730
2021.09.19	05:00:00	585277.23	588779.67	583809.49	588078.78	3599	0	7730
2021.09.19	06:00:00	588087.26	590107.22	586141.32	587000.54	3599	0	7730
2021.09.19	07:00:00	586957.84	590157.42	586867.26	590014.41	3600	0	7730
2021.09.19	08:00:00	590006.74	593004.08	589174.36	590921.50	3600	0	7730
2021.09.19	09:00:00	590878.38	592352.74	587098.28	587712.10	3600	0	7730
2021.09.19	10:00:00	587722.07	590244.82	587497.24	590040.78	3600	0	7730
2021.09.19	11:00:00	590038.29	592365.71	588062.52	591416.03	3600	0	7730
2021.09.19	12:00:00	591473.47	591688.51	584666.30	584951.70	3600	0	7730
2021.09.19	13:00:00	584917.61	589459.34	582880.17	587667.04	3600	0	7730
2021.09.19	14:00:00	587651.41	588173.97	584385.37	586822.67	3595	0	7730
2021.09.19	15:00:00	586816.08	590223.43	586683.23	587738.16	3599	0	7730
2021.09.19	16:00:00	587731.22	589948.42	585480.56	587535.52	3600	0	7730
2021.09.19	17:00:00	587474.81	587943.97	584129.26	585149.84	3599	0	7730
2021.09.19	18:00:00	585060.45	585826.05	582510.37	583144.02	3599	0	7730
2021.09.19	19:00:00	583195.11	587113.90	582654.07	583404.36	3600	0	7730
2021.09.19	20:00:00	583373.44	588169.21	582592.57	584555.89	3600	0	7730
2021.09.19	21:00:00	584617.79	586124.41	581260.79	585621.11	3600	0	7730
2021.09.19	22:00:00	585611.34	589284.98	583917.51	588309.94	3598	0	7730
2021.09.19	23:00:00	588240.17	590583.62	585429.30	588140.15	3600	0	7730
2021.09.20	00:00:00	588039.59	588775.42	582026.96	583760.90	3600	0	7730
2021.09.20	01:00:00	583779.20	584821.13	580902.97	583398.75	3600	0	7730
2021.09.20	02:00:00	583405.82	587512.94	582190.44	586023.40	3600	0	7730
2021.09.20	03:00:00	586058.70	589421.08	585357.09	587855.52	3600	0	7730
2021.09.20	04:00:00	587873.74	588288.48	581327.04	581327.04	3600	0	7730
2021.09.20	05:00:00	581357.55	581553.64	577040.52	579251.09	3600	0	7730
2021.09.20	06:00:00	579325.65	579910.38	574822.97	576226.35	3600	0	7730
2021.09.20	07:00:00	576255.89	577994.06	574201.23	577361.30	3599	0	7730
2021.09.20	08:00:00	577386.01	579310.42	575058.77	579292.29	3600	0	7730
2021.09.20	09:00:00	579305.01	582563.85	578483.43	579264.83	3600	0	7730
2021.09.20	10:00:00	579294.13	582570.77	577860.54	580663.44	3600	0	7730
2021.09.20	11:00:00	580711.15	581358.16	578546.54	579186.94	3600	0	7730
2021.09.20	12:00:00	579206.73	581906.87	579104.87	580738.46	3600	0	7730
2021.09.20	13:00:00	580641.64	581003.61	577514.87	578960.95	3600	0	7730
2021.09.20	14:00:00	578972.50	581141.91	578103.75	580233.47	3599	0	7730
2021.09.20	15:00:00	580130.75	582897.41	578892.99	580551.43	3600	0	7730
2021.09.20	16:00:00	580556.52	585206.96	580489.29	584535.66	3599	0	7730
2021.09.20	17:00:00	584455.28	585842.09	582847.66	585051.15	3600	0	7730
2021.09.20	18:00:00	584959.27	585715.52	578432.72	578750.29	3600	0	7730
2021.09.20	19:00:00	578786.66	580103.19	575774.51	576264.72	3600	0	7730
2021.09.20	20:00:00	576202.92	576783.70	567417.90	568199.90	3599	0	7730
2021.09.20	21:00:00	568177.22	572966.83	568177.22	572270.66	3598	0	7730
2021.09.20	22:00:00	572250.74	574662.13	570875.67	572070.84	3600	0	7730
2021.09.20	23:00:00	572110.69	572146.41	566599.40	567346.11	3600	0	7730
2021.09.21	00:00:00	567268.64	567442.25	563576.65	566652.32	3600	0	7730
2021.09.21	01:00:00	566647.71	567324.94	563414.67	564163.70	3600	0	7730
2021.09.21	02:00:00	564176.60	567370.81	563919.56	565657.23	3600	0	7730
2021.09.21	03:00:00	565551.47	567095.94	564419.81	565907.23	3600	0	7730
2021.09.21	04:00:00	565900.81	569300.67	565183.58	565245.05	3600	0	7730
2021.09.21	05:00:00	565277.21	568320.89	562939.46	563323.76	3600	0	7730
2021.09.21	06:00:00	563325.14	565357.45	557733.54	559085.54	3592	0	7730
2021.09.21	07:00:00	559124.39	559749.58	554024.19	554926.14	3599	0	7730
2021.09.21	08:00:00	554866.06	556981.16	553762.05	554580.28	3600	0	7730
2021.09.21	09:00:00	554632.08	558525.10	553313.99	556806.41	3599	0	7730
2021.09.21	10:00:00	556849.24	557308.20	551607.76	552015.60	3600	0	7730
2021.09.21	11:00:00	551963.29	557351.14	551757.93	556051.34	3600	0	7730
2021.09.21	12:00:00	556020.74	560514.80	555521.66	559119.28	3600	0	7730
2021.09.21	13:00:00	559183.88	563526.37	556635.02	563279.77	3599	0	7730
2021.09.21	14:00:00	563266.82	563448.54	556607.88	556958.31	3600	0	7730
2021.09.21	15:00:00	556992.00	557674.45	550767.63	551471.82	3600	0	7730
2021.09.21	16:00:00	551455.96	552891.91	549590.11	552848.60	3599	0	7730
2021.09.21	17:00:00	552811.76	555106.40	547484.69	547534.11	3600	0	7730
2021.09.21	18:00:00	547563.50	548823.68	539455.66	539888.03	3600	0	7730
2021.09.21	19:00:00	539898.06	540847.42	534658.73	536014.87	3600	0	7730
2021.09.21	20:00:00	535994.23	538451.67	533677.01	534322.57	3600	0	7730
2021.09.21	21:00:00	534311.64	535609.76	532450.18	534168.87	3599	0	7730
2021.09.21	22:00:00	534092.48	535911.59	531466.79	534500.46	3600	0	7730
2021.09.21	23:00:00	534504.98	535875.03	529952.50	530188.28	3600	0	7730
2021.09.22	00:00:00	530219.24	531798.97	528329.39	531523.93	3600	0	7730
2021.09.22	01:00:00	531573.32	534269.28	531301.47	533239.83	3599	0	7730
2021.09.22	02:00:00	533177.00	537621.36	532114.87	535242.38	3599	0	7730
2021.09.22	03:00:00	535235.52	535375.08	532249.34	532727.00	3600	0	7730
2021.09.22	04:00:00	532727.26	536567.86	531701.74	533278.68	3600	0	7730
2021.09.22	05:00:00	533275.52	534744.25	532716.12	534381.10	3600	0	7730
2021.09.22	06:00:00	534349.43	534898.76	530988.33	534362.75	3600	0	7730
2021.09.22	07:00:00	534441.30	535481.33	531897.20	533080.53	3600	0	7730
2021.09.22	08:00:00	533085.43	535246.22	530227.42	530292.58	3600	0	7730
2021.09.22	09:00:00	530293.36	530862.62	525114.41	526562.70	3599	0	7730
2021.09.22	10:00:00	526540.45	532844.99	525555.01	531817.03	3600	0	7730
2021.09.22	11:00:00	531850.42	532928.97	530230.05	531535.77	3600	0	7730
2021.09.22	12:00:00	531591.23	532935.55	529891.46	532784.12	3600	0	7730
2021.09.22	13:00:00	532749.39	535168.65	532067.30	533324.33	3600	0	7730
2021.09.22	14:00:00	533216.17	541210.41	533216.17	540326.86	3600	0	7730
2021.09.22	15:00:00	540333.05	542735.73	538557.77	542681.90	3600	0	7730
2021.09.22	16:00:00	542713.09	543065.18	535812.44	537087.88	3600	0	7730
2021.09.22	17:00:00	537051.84	538284.97	535905.35	536485.44	3600	0	7730
2021.09.22	18:00:00	536434.34	538169.26	534896.96	536638.08	3600	0	7730
2021.09.22	19:00:00	536670.87	541529.80	536004.41	541061.38	3599	0	7730
2021.09.22	20:00:00	541160.37	542774.61	538530.92	538863.33	3600	0	7730
2021.09.22	21:00:00	538846.72	539568.86	536627.89	537041.66	3599	0	7730
2021.09.22	22:00:00	537129.41	538286.29	535858.96	536539.55	3600	0	7730
2021.09.22	23:00:00	536514.65	539519.71	536129.34	539257.81	3600	0	7730
2021.09.23	00:00:00	539241.24	542589.05	538382.35	541835.82	3598	0	7730
2021.09.23	01:00:00	541854.71	542691.26	536175.43	537199.80	3600	0	7730
2021.09.23	02:00:00	537267.20	538509.26	532983.18	534181.02	3600	0	7730
2021.09.23	03:00:00	534155.15	534292.02	528578.22	529504.52	3599	0	7730
2021.09.23	04:00:00	529504.07	530007.92	523951.64	524804.51	3599	0	7730
2021.09.23	05:00:00	524820.92	526538.03	522575.86	524503.57	3600	0	7730
2021.09.23	06:00:00	524538.17	525797.85	519556.70	521898.89	3600	0	7730
2021.09.23	07:00:00	521885.31	523107.43	519366.20	521192.15	3600	0	7730
2021.09.23	08:00:00	521229.39	521298.47	516111.38	516887.40	3599	0	7730
2021.09.23	09:00:00	516970.58	520760.81	515330.79	519806.48	3599	0	7730
2021.09.23	10:00:00	519846.97	522418.71	519010.50	519815.00	3600	0	7730
2021.09.23	11:00:00	519761.09	523204.32	518446.03	522408.73	3600	0	7730
2021.09.23	12:00:00	522406.64	525572.27	520928.78	523902.91	3599	0	7730
2021.09.23	13:00:00	523874.71	525445.29	521213.32	524387.99	3600	0	7730
2021.09.23	14:00:00	524385.03	527077.79	524004.16	524492.56	3599	0	7730
2021.09.23	15:00:00	524577.43	528724.65	523985.61	525773.57	3600	0	7730
2021.09.23	16:00:00	525764.28	530355.90	524757.86	528996.58	3600	0	7730
2021.09.23	17:00:00	528971.00	531858.95	526871.32	530255.85	3600	0	7730
2021.09.23	18:00:00	530342.49	530679.22	525501.75	526520.55	3599	0	7730
2021.09.23	19:00:00	526574.65	526757.94	521462.09	521536.88	3600	0	7730
2021.09.23	20:00:00	521548.19	524285.28	520754.68	523628.08	3600	0	7730
2021.09.23	21:00:00	523685.51	524384.12	521804.50	524374.55	3599	0	7730
2021.09.23	22:00:00	524432.87	524754.51	521245.08	522490.31	3600	0	7730
2021.09.23	23:00:00	522436.07	522809.23	520092.08	521599.72	3600	0	7730
2021.09.24	00:00:00	521559.50	522959.49	517130.41	518528.92	3595	0	7730
2021.09.24	01:00:00	518510.08	522036.66	517510.79	519922.06	3598	0	7730
2021.09.24	02:00:00	519875.68	520708.73	517422.86	520349.80	3600	0	7730
2021.09.24	03:00:00	520353.16	528226.49	519702.52	526329.87	3600	0	7730
2021.09.24	04:00:00	526260.31	530136.36	526047.91	529616.04	3600	0	7730
2021.09.24	05:00:00	529710.21	530202.07	525934.26	526909.64	3600	0	7730
2021.09.24	06:00:00	526893.45	529373.20	525615.73	526498.72	3600	0	6859
2021.09.24	07:00:00	526517.46	530745.84	526474.93	529102.09	3600	0	6859
2021.09.24	08:00:00	529082.70	529952.53	526467.54	527418.13	3600	0	6859
2021.09.24	09:00:00	527346.08	528179.63	523697.29	524677.87	3599	0	6859
2021.09.24	10:00:00	524671.69	526114.92	523384.07	523696.00	3600	0	6859
2021.09.24	11:00:00	523656.45	527112.16	522774.63	526297.60	3600	0	6859
2021.09.24	12:00:00	526286.42	528016.61	523532.84	523917.20	3600	0	6859
2021.09.24	13:00:00	524002.63	525810.80	522321.79	524910.97	3600	0	6859
2021.09.24	14:00:00	524964.60	526574.76	521918.93	522622.75	3600	0	6859
2021.09.24	15:00:00	522675.59	523368.04	520330.33	522467.83	3600	0	6859
2021.09.24	16:00:00	522474.73	524311.77	519648.36	523321.63	3600	0	6859
2021.09.24	17:00:00	523227.69	523533.35	520493.22	523112.38	3600	0	6859
2021.09.24	18:00:00	523026.61	527415.21	521818.46	521872.55	3600	0	6859
2021.09.24	19:00:00	521810.11	522380.66	515186.11	515333.64	3600	0	6859
2021.09.24	20:00:00	515358.02	518324.75	514261.26	517226.28	3599	0	6859
2021.09.24	21:00:00	517225.86	523319.96	517049.49	522008.45	3600	0	6859
2021.09.24	22:00:00	521992.01	525871.01	521302.47	523439.91	3600	0	6859
2021.09.24	23:00:00	523499.57	527240.04	523231.68	525194.94	3600	0	6859
2021.09.25	00:00:00	525181.00	526505.96	522684.83	522998.50	3600	0	6859
2021.09.25	01:00:00	522997.47	523627.34	515928.24	517437.82	3600	0	6859
2021.09.25	02:00:00	517362.45	519641.59	514921.02	519514.46	3600	0	6859
2021.09.25	03:00:00	519501.83	527298.09	519228.87	526171.81	3600	0	6859
2021.09.25	04:00:00	526132.80	526137.90	520704.54	522774.13	3600	0	6859
2021.09.25	05:00:00	522722.73	526503.21	522640.33	524309.20	3600	0	6859
2021.09.25	06:00:00	524320.57	525805.92	522771.47	524537.85	3600	0	6859
2021.09.25	07:00:00	524505.94	525556.02	522433.10	522725.63	3600	0	6859
2021.09.25	08:00:00	522691.52	523907.04	521049.11	523262.70	3600	0	6859
2021.09.25	09:00:00	523231.12	524534.45	520753.99	524187.61	3600	0	6859
2021.09.25	10:00:00	524213.07	527691.45	523283.73	523692.53	3600	0	6859
2021.09.25	11:00:00	523777.54	524021.23	519165.77	519764.27	3599	0	6859
2021.09.25	12:00:00	519656.94	520495.81	517960.69	519510.49	3600	0	6859
2021.09.25	13:00:00	519565.35	523607.15	519565.35	522945.50	3600	0	6859
2021.09.25	14:00:00	522990.49	523719.91	521173.89	522803.60	3600	0	6859
2021.09.25	15:00:00	522827.96	523924.38	520677.04	521651.88	3600	0	6859
2021.09.25	16:00:00	521607.95	523460.95	518573.74	522439.59	3600	0	6859
2021.09.25	17:00:00	522405.98	522407.47	517811.06	518677.72	3600	0	6859
2021.09.25	18:00:00	518696.69	524117.30	518556.75	518876.68	3599	0	6859
2021.09.25	19:00:00	518931.11	520339.26	514613.05	515377.69	3599	0	6859
2021.09.25	20:00:00	515307.31	518356.69	514454.60	516496.45	3600	0	6859
2021.09.25	21:00:00	516449.64	520549.26	515217.69	519607.38	3600	0	6859
2021.09.25	22:00:00	519660.80	523193.65	519025.64	522729.97	3600	0	6859
2021.09.25	23:00:00	522750.54	524875.23	520812.38	523419.11	3600	0	6859
2021.09.26	00:00:00	523360.61	524119.27	519769.36	521135.12	3600	0	6859
2021.09.26	01:00:00	521162.42	524644.37	520127.12	521645.39	3600	0	6859
2021.09.26	02:00:00	521668.66	524715.66	521495.42	524452.51	3600	0	6859
2021.09.26	03:00:00	524506.77	530701.48	523229.17	530701.48	3600	0	6859
2021.09.26	04:00:00	530743.23	532641.17	527180.36	527622.60	3600	0	6859
2021.09.26	05:00:00	527652.27	532624.90	527303.09	532040.17	3599	0	6859
2021.09.26	06:00:00	531959.21	535462.37	531154.72	535204.42	3600	0	6859
2021.09.26	07:00:00	535176.05	537961.72	533299.26	533645.24	3600	0	6859
2021.09.26	08:00:00	533656.09	536234.83	532834.02	534923.59	3600	0	6859
2021.09.26	09:00:00	534937.86	535505.56	529784.64	530005.45	3600	0	6859
2021.09.26	10:00:00	529924.34	533681.43	529800.09	532972.65	3599	0	6859
2021.09.26	11:00:00	533010.47	536689.71	532859.06	534072.66	3600	0	6859
2021.09.26	12:00:00	534051.41	534089.09	526107.70	529810.95	3600	0	6859
2021.09.26	13:00:00	529705.85	531762.74	529134.19	530216.12	3599	0	6859
2021.09.26	14:00:00	530152.56	535623.13	529799.60	534908.56	3600	0	6859
2021.09.26	15:00:00	534905.32	536974.39	531078.11	533624.74	3600	0	6859
2021.09.26	16:00:00	533583.13	533664.11	530121.30	530422.60	3598	0	6859
2021.09.26	17:00:00	530421.16	531393.65	528266.72	528784.74	3600	0	6859
2021.09.26	18:00:00	528756.51	528857.32	526321.32	527796.61	3599	0	6859
2021.09.26	19:00:00	527799.77	535617.78	527672.88	535249.25	3600	0	6859
2021.09.26	20:00:00	535227.15	536658.00	533992.90	534085.25	3600	0	6859
2021.09.26	21:00:00	534108.61	535942.84	531550.61	535352.12	3600	0	6859
2021.09.26	22:00:00	535296.92	536702.69	533560.72	534509.40	3600	0	6859
2021.09.26	23:00:00	534539.08	538359.20	533299.17	537612.14	3600	0	6859
2021.09.27	00:00:00	537594.60	537594.60	534414.34	535330.88	3600	0	6859
2021.09.27	01:00:00	535334.34	536050.96	533002.33	533388.95	3600	0	6859
2021.09.27	02:00:00	533417.17	536525.91	532644.51	533626.05	3600	0	6859
2021.09.27	03:00:00	533591.85	534780.39	531767.93	532813.23	3600	0	6859
2021.09.27	04:00:00	532783.83	532830.55	528410.27	530316.21	3599	0	6859
2021.09.27	05:00:00	530322.67	530749.08	526572.10	528631.46	3600	0	6859
2021.09.27	06:00:00	528726.97	530659.37	527307.73	529755.29	3600	0	6859
2021.09.27	07:00:00	529787.46	531957.73	527963.93	529406.06	1984	0	6859
2021.09.27	08:00:00	530055.50	530903.53	529630.27	530337.29	752	0	6859
2021.09.27	09:00:00	530328.55	532433.29	529028.83	531113.06	3599	0	6859
2021.09.27	10:00:00	531172.14	532246.36	529610.48	531345.22	3367	0	6859
2021.09.27	11:00:00	531282.48	538335.41	530858.77	537541.66	3597	0	6859
2021.09.27	12:00:00	537533.74	540051.53	532010.52	532423.72	3595	0	6859
2021.09.27	13:00:00	532358.42	532655.01	526699.48	529142.24	3595	0	6859
2021.09.27	14:00:00	529069.58	530048.97	526423.14	529655.73	3600	0	6859
2021.09.27	15:00:00	529695.64	531713.80	528591.62	530847.13	3597	0	6859
2021.09.27	16:00:00	530890.31	536104.92	530497.04	533369.99	3596	0	6859
2021.09.27	17:00:00	533328.30	534629.58	531038.65	531887.01	3598	0	6859
2021.09.27	18:00:00	531863.71	532540.00	528768.43	530312.71	3593	0	6859
2021.09.27	19:00:00	530258.14	536153.43	529877.87	535083.01	3600	0	6859
2021.09.27	20:00:00	535047.88	536642.37	533680.47	534224.30	3600	0	6859
2021.09.27	21:00:00	534185.16	535134.36	529888.14	531222.44	3595	0	6859
2021.09.27	22:00:00	531239.82	534313.13	529877.53	532269.61	3597	0	6859
2021.09.27	23:00:00	532299.36	536966.40	532299.36	535786.53	3597	0	6859
2021.09.28	00:00:00	535825.25	536742.06	532393.42	535334.45	3600	0	6859
2021.09.28	01:00:00	535262.84	538811.41	532994.34	538618.24	3596	0	6859
2021.09.28	02:00:00	538744.82	542731.25	538744.82	542614.15	3598	0	6859
2021.09.28	03:00:00	542622.19	543308.03	539974.02	541282.81	3600	0	6859
2021.09.28	04:00:00	541288.20	544828.77	539829.86	541947.19	3599	0	6859
2021.09.28	05:00:00	541944.10	542006.34	534592.01	535357.71	3597	0	6859
2021.09.28	06:00:00	535419.62	536873.75	533535.48	534476.29	3600	0	6859
2021.09.28	07:00:00	534514.50	538621.95	533864.52	537836.45	3600	0	6859
2021.09.28	08:00:00	537827.18	542583.42	537193.70	542310.11	3600	0	6859
2021.09.28	09:00:00	542378.03	544119.48	540463.79	543411.61	3525	0	6859
2021.09.28	10:00:00	543419.22	547152.46	541758.15	545805.78	3599	0	6859
2021.09.28	11:00:00	545803.44	548865.15	544200.95	547703.72	3599	0	6859
2021.09.28	12:00:00	547675.57	552329.82	547408.41	550801.35	3597	0	6859
2021.09.28	13:00:00	550752.13	552661.41	549051.25	549051.25	3599	0	6859
2021.09.28	14:00:00	548952.13	549881.58	544554.94	545768.94	3598	0	6859
2021.09.28	15:00:00	545759.08	546602.68	540378.28	541985.62	3599	0	6859
2021.09.28	16:00:00	541993.32	542193.91	537077.34	537686.17	3593	0	6859
2021.09.28	17:00:00	537610.24	540086.00	536318.46	539828.81	3600	0	6859
2021.09.28	18:00:00	539859.28	542364.05	539017.14	541855.14	3597	0	6859
2021.09.28	19:00:00	541882.38	546761.11	541440.87	545814.09	3600	0	6859
2021.09.28	20:00:00	545807.82	545837.99	540950.50	544489.90	3600	0	6859
2021.09.28	21:00:00	544445.22	545131.21	542544.16	543016.06	3600	0	6859
2021.09.28	22:00:00	542953.05	543960.16	541093.95	543063.48	3600	0	6859
2021.09.28	23:00:00	543077.60	546729.45	542445.77	545548.96	3600	0	6859
2021.09.29	00:00:00	545608.44	547011.42	542572.33	542994.59	3600	0	6859
2021.09.29	01:00:00	543005.36	543159.82	536379.77	537640.40	3600	0	6859
2021.09.29	02:00:00	537627.10	541320.71	537034.88	540945.19	3600	0	6859
2021.09.29	03:00:00	540909.90	547373.99	540271.50	546290.04	3600	0	6859
2021.09.29	04:00:00	546240.48	549486.61	545477.21	545477.21	3599	0	6859
2021.09.29	05:00:00	545548.77	547248.61	540892.31	542751.14	3600	0	6859
2021.09.29	06:00:00	542698.52	542756.70	536380.80	536922.24	3599	0	6859
2021.09.29	07:00:00	536954.04	541086.77	535339.10	538945.67	3600	0	6859
2021.09.29	08:00:00	538995.10	541203.88	537420.45	537518.54	3600	0	6859
2021.09.29	09:00:00	537499.41	538706.22	535474.12	536126.23	3600	0	6859
2021.09.29	10:00:00	536096.58	537364.10	529970.77	530400.65	3599	0	6859
2021.09.29	11:00:00	530444.48	533675.66	530000.59	531579.49	3600	0	6859
2021.09.29	12:00:00	531654.19	532460.13	529239.24	531028.37	3599	0	6859
2021.09.29	13:00:00	531140.68	531332.60	526322.23	527275.87	3600	0	6859
2021.09.29	14:00:00	527252.83	529625.37	527239.80	529383.00	3600	0	6859
2021.09.29	15:00:00	529329.74	534117.76	527480.96	533105.04	3600	0	6859
2021.09.29	16:00:00	533103.76	535888.07	532359.50	534001.46	3600	0	6859
2021.09.29	17:00:00	533947.31	534207.17	530432.16	531735.34	3600	0	6859
2021.09.29	18:00:00	531746.61	538062.64	531610.13	537754.36	3600	0	6859
2021.09.29	19:00:00	537809.96	539637.64	533443.26	535645.26	3600	0	6859
2021.09.29	20:00:00	535590.39	536042.94	533427.20	535528.29	3599	0	6859
2021.09.29	21:00:00	535530.73	539241.24	533230.86	539206.61	3600	0	6859
2021.09.29	22:00:00	539159.69	540103.79	536810.18	539530.16	3600	0	6859
2021.09.29	23:00:00	539547.99	541391.43	535816.02	535842.85	3600	0	6859
2021.09.30	00:00:00	535900.13	537209.18	534322.52	537209.18	3600	0	6859
2021.09.30	01:00:00	537180.96	542278.30	536906.41	541934.10	3600	0	6859
2021.09.30	02:00:00	541928.82	548113.78	541661.49	546839.55	3600	0	6859
2021.09.30	03:00:00	546838.59	547242.77	544094.32	546235.42	3600	0	6859
2021.09.30	04:00:00	546320.23	546921.61	543928.69	545029.11	3600	0	6859
2021.09.30	05:00:00	545026.36	545185.97	540968.27	540968.27	3599	0	6859
2021.09.30	06:00:00	541003.99	544594.79	540979.87	543069.42	3600	0	6859
2021.09.30	07:00:00	543018.53	545840.14	541839.56	543093.64	3599	0	6859
2021.09.30	08:00:00	543114.81	545083.95	541725.69	543187.95	3599	0	6859
2021.09.30	09:00:00	543259.99	544607.88	539666.20	540448.73	3600	0	6859
2021.09.30	10:00:00	540489.12	541733.27	537173.17	541549.11	3600	0	6859
2021.09.30	11:00:00	541490.43	543017.22	539287.60	540327.07	3600	0	6859
2021.09.30	12:00:00	540360.31	541125.96	533934.48	536928.69	3600	0	6859
2021.09.30	13:00:00	536926.89	540207.75	534569.78	538960.51	3600	0	6859
2021.09.30	14:00:00	538931.25	540589.21	536576.53	540169.37	3600	0	6859
2021.09.30	15:00:00	540168.96	540799.91	537964.02	538485.18	3600	0	6859
2021.09.30	16:00:00	538529.12	542136.52	537482.58	541073.43	3600	0	6859
2021.09.30	17:00:00	541097.42	543230.97	535025.59	535642.18	3600	0	6859
2021.09.30	18:00:00	535605.38	541112.61	534878.07	540127.95	3600	0	6859
2021.09.30	19:00:00	540038.02	541545.80	538357.60	540359.04	3598	0	6859
2021.09.30	20:00:00	540367.98	541393.52	537641.52	538021.88	3600	0	6859
2021.09.30	21:00:00	538019.11	540120.64	536108.66	539727.50	3600	0	6859
2021.09.30	22:00:00	539703.53	541142.42	537604.59	540886.37	3600	0	6859
2021.09.30	23:00:00	540794.26	542279.44	538319.29	538968.23	3599	0	6859
2021.10.01	00:00:00	539002.99	543809.02	538027.97	542375.72	3599	0	6859
2021.10.01	01:00:00	542383.01	549238.06	542322.68	548922.06	3599	0	7159
2021.10.01	02:00:00	548928.52	551169.94	547390.06	550170.28	3600	0	7159
2021.10.01	03:00:00	550121.13	553601.42	549912.56	552373.72	3600	0	7159
2021.10.01	04:00:00	552373.91	554243.95	549831.07	553866.82	3599	0	7159
2021.10.01	05:00:00	553902.39	553902.39	547837.36	549803.38	3600	0	7159
2021.10.01	06:00:00	549820.12	551243.80	547203.86	550206.48	3600	0	7159
2021.10.01	07:00:00	550147.27	551110.97	546857.43	548055.27	3600	0	7159
2021.10.01	08:00:00	548029.19	550440.86	547192.35	548336.72	3600	0	7159
2021.10.01	09:00:00	548400.42	551883.23	546711.55	551491.08	3599	0	7159
2021.10.01	10:00:00	551500.03	552571.28	549675.93	551426.80	3600	0	7159
2021.10.01	11:00:00	551510.86	555551.97	551096.37	555070.59	3599	0	7159
2021.10.01	12:00:00	555071.50	556647.99	549633.85	550980.79	3600	0	7159
2021.10.01	13:00:00	551044.19	551588.65	548100.99	549523.41	3599	0	7159
2021.10.01	14:00:00	549520.02	551382.76	547521.92	547912.39	3600	0	7159
2021.10.01	15:00:00	547939.77	551292.28	546655.54	551028.11	3600	0	7159
2021.10.01	16:00:00	551086.25	551268.80	546393.81	547147.98	3600	0	7159
2021.10.01	17:00:00	547146.11	552675.00	546993.82	552253.05	3600	0	7159
2021.10.01	18:00:00	552323.83	555984.57	551390.78	553457.43	3600	0	7159
2021.10.01	19:00:00	553456.80	555630.34	550747.67	551830.52	3600	0	7159
2021.10.01	20:00:00	551799.77	555902.83	550657.99	554392.99	3599	0	7159
2021.10.01	21:00:00	554379.09	556148.94	552658.54	552953.82	3598	0	7159
2021.10.01	22:00:00	552938.42	554040.62	549388.81	550649.42	3600	0	7159
2021.10.01	23:00:00	550702.47	553141.24	550051.78	550906.86	3600	0	7159
2021.10.02	00:00:00	550892.20	552169.25	549899.02	550742.23	3599	0	7159
2021.10.02	01:00:00	550685.33	554040.55	549587.65	553350.69	3600	0	7159
2021.10.02	02:00:00	553300.14	556520.30	551775.04	554205.12	3600	0	7159
2021.10.02	03:00:00	554259.34	557201.23	552749.83	555508.62	3599	0	7159
2021.10.02	04:00:00	555530.71	558233.94	553864.45	554245.11	3599	0	7159
2021.10.02	05:00:00	554262.38	556323.63	552842.07	554004.73	3600	0	7159
2021.10.02	06:00:00	553966.87	558787.79	553772.57	557245.55	3600	0	7159
2021.10.02	07:00:00	557170.63	560951.36	556963.95	560635.75	3600	0	7159
2021.10.02	08:00:00	560662.53	561711.09	553570.62	553727.16	3600	0	7159
2021.10.02	09:00:00	553695.97	554701.38	549504.31	549533.43	3600	0	7159
2021.10.02	10:00:00	549580.37	555027.84	548056.23	553666.76	3600	0	7159
2021.10.02	11:00:00	553704.30	555672.43	552251.58	554952.45	3600	0	7159
2021.10.02	12:00:00	554951.26	555926.91	550948.76	553217.60	3600	0	7159
2021.10.02	13:00:00	553151.91	555691.79	551298.42	551807.31	3599	0	7159
2021.10.02	14:00:00	551819.03	555153.27	549908.33	554894.77	3600	0	7159
2021.10.02	15:00:00	554975.65	555960.84	552178.56	552676.78	3599	0	7159
2021.10.02	16:00:00	552734.90	556873.39	551813.13	555056.74	3599	0	7159
2021.10.02	17:00:00	555100.67	559304.74	554937.49	558250.87	3600	0	7159
2021.10.02	18:00:00	558233.89	559034.69	553293.93	554711.67	3600	0	7159
2021.10.02	19:00:00	554670.74	556064.60	553699.93	554378.73	3600	0	7159
2021.10.02	20:00:00	554356.98	557859.59	553489.63	555873.84	3599	0	7159
