<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.11.17	23:30:00	580751.40	581249.33	579178.14	581002.47	1800	0	5824
2022.11.18	00:00:00	581000.40	582521.67	579422.34	579732.27	1800	0	5824
2022.11.18	00:30:00	579652.99	581869.44	578387.33	581644.57	1800	0	5824
2022.11.18	01:00:00	581646.80	584474.63	580369.81	580713.70	1800	0	5824
2022.11.18	01:30:00	580665.39	582037.00	578319.85	579717.51	1799	0	5824
2022.11.18	02:00:00	579728.00	580284.92	577641.85	577759.40	1800	0	5824
2022.11.18	02:30:00	577711.03	578505.30	575882.56	577675.75	1800	0	5824
2022.11.18	03:00:00	577743.41	581001.41	577687.31	579486.15	1800	0	5824
2022.11.18	03:30:00	579423.31	580417.48	577591.77	579189.03	1800	0	5824
2022.11.18	04:00:00	579290.13	580295.57	578216.67	579397.71	1800	0	6575
2022.11.18	04:30:00	579281.95	583536.22	579281.95	583250.56	1800	0	6575
2022.11.18	05:00:00	583309.12	586462.52	582058.12	585986.58	1800	0	6575
2022.11.18	05:30:00	586013.02	586191.58	583665.55	584671.25	1800	0	6575
2022.11.18	06:00:00	584671.70	586650.25	584270.78	586410.08	1800	0	6575
2022.11.18	06:30:00	586381.10	587083.97	584669.54	585918.29	1800	0	6575
2022.11.18	07:00:00	585960.79	587817.08	585334.32	587512.69	1800	0	6575
2022.11.18	07:30:00	587564.04	594942.56	587412.58	592887.58	1800	0	6575
2022.11.18	08:00:00	592885.18	594337.98	591550.02	594063.87	1800	0	6575
2022.11.18	08:30:00	594026.60	596660.71	593615.14	595869.47	1800	0	6575
2022.11.18	09:00:00	595921.62	596454.15	592608.46	595409.34	1800	0	6575
2022.11.18	09:30:00	595398.73	597029.61	593889.52	596772.19	1800	0	6575
2022.11.18	10:00:00	596723.09	601680.73	596434.77	601598.73	1800	0	6575
2022.11.18	10:30:00	601702.21	602217.27	595732.53	596242.96	1800	0	6575
2022.11.18	11:00:00	596176.81	596831.41	590670.04	590769.78	1800	0	6575
2022.11.18	11:30:00	590758.26	591064.32	586997.18	589797.97	1799	0	6575
2022.11.18	12:00:00	589765.71	592845.31	589431.15	590154.62	1800	0	6575
2022.11.18	12:30:00	590168.26	591962.90	589559.87	589669.03	1800	0	6575
2022.11.18	13:00:00	589631.05	590954.99	588819.56	588819.56	1800	0	6575
2022.11.18	13:30:00	588751.52	589690.31	586327.84	587625.41	1800	0	6575
2022.11.18	14:00:00	587692.37	591404.18	587566.74	590914.28	1800	0	6575
2022.11.18	14:30:00	590957.07	593107.76	590382.40	592365.00	1800	0	6575
2022.11.18	15:00:00	592365.17	593224.12	590729.31	592361.13	1800	0	6575
2022.11.18	15:30:00	592360.57	593032.13	590765.98	591170.03	1800	0	6575
2022.11.18	16:00:00	591111.17	594296.47	590647.77	593356.45	1800	0	6575
2022.11.18	16:30:00	593377.42	595287.96	591552.80	593752.45	1800	0	6575
2022.11.18	17:00:00	593735.42	595715.82	592807.06	594610.96	1800	0	6575
2022.11.18	17:30:00	594537.73	595064.64	593006.32	594014.87	1800	0	6575
2022.11.18	18:00:00	594022.40	595275.72	590323.04	590884.81	1799	0	6575
2022.11.18	18:30:00	590917.49	593178.97	590502.09	590509.19	1800	0	6575
2022.11.18	19:00:00	590454.25	595032.61	590244.92	593845.71	1800	0	6575
2022.11.18	19:30:00	593797.21	594822.26	592786.26	593723.83	1800	0	6575
2022.11.18	20:00:00	593678.02	597492.19	593255.98	597169.74	1799	0	6575
2022.11.18	20:30:00	597187.26	598241.71	595275.05	596091.10	1800	0	6575
2022.11.18	21:00:00	596075.36	597930.66	595718.63	596388.79	1800	0	6575
2022.11.18	21:30:00	596366.48	598376.51	595369.95	597467.89	1800	0	6575
2022.11.18	22:00:00	597390.44	597437.45	591163.62	591211.48	1800	0	6575
2022.11.18	22:30:00	591168.90	591352.49	589175.64	590333.99	1800	0	6575
2022.11.18	23:00:00	590329.18	591362.68	587211.31	587840.77	1799	0	6575
2022.11.18	23:30:00	587803.78	590617.70	586532.28	590406.63	1800	0	6575
2022.11.19	00:00:00	590410.27	591554.72	588907.71	589928.01	1800	0	6575
2022.11.19	00:30:00	589881.15	590693.35	585759.88	587532.39	1800	0	6575
2022.11.19	01:00:00	587474.89	587500.74	582259.01	583042.14	1800	0	6575
2022.11.19	01:30:00	582981.65	584620.02	580045.33	580546.18	1800	0	6575
2022.11.19	02:00:00	580505.04	583376.39	578796.36	583041.45	1800	0	6575
2022.11.19	02:30:00	583088.71	585067.73	580407.85	580731.29	1800	0	6575
2022.11.19	03:00:00	580689.76	583760.19	580005.00	583197.64	1800	0	6575
2022.11.19	03:30:00	583229.02	585915.40	582814.92	584388.02	1800	0	6575
2022.11.19	04:00:00	584373.59	587088.92	583622.92	584579.45	1800	0	6575
2022.11.19	04:30:00	584543.76	586268.23	582894.58	582894.58	1800	0	6575
2022.11.19	05:00:00	582880.04	583877.26	581433.08	583500.12	1800	0	6575
2022.11.19	05:30:00	583458.42	586309.03	583134.11	585978.22	1800	0	6575
2022.11.19	06:00:00	585930.83	588488.10	583121.53	583625.51	1799	0	6575
2022.11.19	06:30:00	583644.10	585198.33	579914.51	579914.51	1800	0	6575
2022.11.19	07:00:00	579902.34	580322.80	577186.79	578311.22	1799	0	6575
2022.11.19	07:30:00	578361.61	582596.29	578146.82	582132.43	1800	0	6575
2022.11.19	08:00:00	582027.05	583144.60	580246.44	580670.01	1800	0	6575
2022.11.19	08:30:00	580599.73	584269.17	579959.13	582675.26	1800	0	6575
2022.11.19	09:00:00	582674.71	586933.33	582561.37	586803.29	1799	0	6575
2022.11.19	09:30:00	586716.68	588194.55	583725.63	584440.10	1800	0	6575
2022.11.19	10:00:00	584398.64	585700.20	583029.13	583047.64	1800	0	6575
2022.11.19	10:30:00	583032.86	584756.01	582012.28	582298.32	1800	0	6575
2022.11.19	11:00:00	582408.93	584112.73	580286.60	580606.16	1799	0	6575
2022.11.19	11:30:00	580677.25	581029.75	577029.11	577044.02	1800	0	6575
2022.11.19	12:00:00	576955.21	577861.88	576207.80	577495.60	1800	0	6575
2022.11.19	12:30:00	577372.66	578920.00	576153.39	578479.88	1800	0	6575
2022.11.19	13:00:00	578549.46	578639.22	574716.66	575586.97	1800	0	6575
2022.11.19	13:30:00	575608.45	579002.92	575071.03	577795.67	1799	0	6575
2022.11.19	14:00:00	577810.43	579579.67	577360.58	577833.28	1800	0	6575
2022.11.19	14:30:00	577772.32	579720.75	576750.41	578718.84	1800	0	6575
2022.11.19	15:00:00	578680.06	580181.00	577198.16	580153.07	1799	0	6575
2022.11.19	15:30:00	580167.67	580315.37	577716.93	578048.39	1800	0	6575
2022.11.19	16:00:00	577997.77	579549.71	575249.26	576218.29	1800	0	6575
2022.11.19	16:30:00	576321.48	576657.22	574926.44	575601.42	1800	0	6575
2022.11.19	17:00:00	575567.70	577717.89	574899.96	577153.63	1800	0	6575
2022.11.19	17:30:00	577175.06	578993.13	576138.95	577060.73	1800	0	6575
2022.11.19	18:00:00	577036.57	577419.23	574052.04	575080.66	1799	0	6575
2022.11.19	18:30:00	575017.45	579415.94	574986.02	578828.59	1800	0	6575
2022.11.19	19:00:00	578859.12	579257.55	577067.81	577859.99	1800	0	6575
2022.11.19	19:30:00	577834.42	578505.64	575278.57	577646.24	1800	0	6575
2022.11.19	20:00:00	577596.59	577833.88	574387.45	576237.30	1799	0	6575
2022.11.19	20:30:00	576230.98	579539.25	575187.09	579367.25	1800	0	6575
2022.11.19	21:00:00	579301.74	583346.57	578624.68	583272.56	1800	0	6575
2022.11.19	21:30:00	583288.26	586312.67	581835.89	581990.20	1800	0	6575
2022.11.19	22:00:00	582057.48	582391.68	580304.52	580444.17	1800	0	6575
2022.11.19	22:30:00	580472.65	580825.84	575183.94	576764.20	1799	0	6575
2022.11.19	23:00:00	576772.31	581466.81	576750.92	581127.85	1800	0	6575
2022.11.19	23:30:00	581131.84	581261.28	578776.85	581261.28	1800	0	6575
2022.11.20	00:00:00	581275.43	581513.73	579383.95	580924.14	1800	0	6575
2022.11.20	00:30:00	580912.11	581451.20	579642.24	580901.31	1800	0	6575
2022.11.20	01:00:00	580975.58	584493.74	580665.49	583081.76	1800	0	6575
2022.11.20	01:30:00	583016.44	589087.85	582818.93	588241.53	1774	0	6575
2022.11.20	02:00:00	588278.38	588488.25	584662.95	584860.59	1800	0	6575
2022.11.20	02:30:00	584902.97	585249.19	581631.88	581939.76	1800	0	6575
2022.11.20	03:00:00	581967.44	584255.67	581398.16	581618.09	1793	0	6575
2022.11.20	03:30:00	581681.21	584521.01	580767.59	581126.03	1800	0	6575
2022.11.20	04:00:00	581110.49	584630.65	580987.46	582427.30	1800	0	6575
2022.11.20	04:30:00	582508.35	584583.17	581964.88	583215.97	1800	0	6575
2022.11.20	05:00:00	583220.35	584456.44	579839.33	581147.64	1800	0	6575
2022.11.20	05:30:00	581175.58	581310.29	573420.37	573479.83	1800	0	6575
2022.11.20	06:00:00	573419.39	576665.58	573032.40	576313.92	1800	0	6575
2022.11.20	06:30:00	576392.96	579012.47	576386.62	578471.03	1799	0	6575
2022.11.20	07:00:00	578492.69	579489.53	576610.01	579167.06	1800	0	6575
2022.11.20	07:30:00	579090.31	579872.61	575655.14	576042.39	1800	0	6575
2022.11.20	08:00:00	575981.24	575981.24	572718.77	573394.52	1800	0	6575
2022.11.20	08:30:00	573348.65	574880.79	572525.52	574539.77	1800	0	6575
2022.11.20	09:00:00	574515.55	574600.64	572241.41	572654.62	1800	0	6575
2022.11.20	09:30:00	572587.61	573364.33	571379.85	571619.00	1800	0	6575
2022.11.20	10:00:00	571635.83	571914.33	568909.13	570864.02	1800	0	6575
2022.11.20	10:30:00	570919.02	571952.69	568634.76	570899.21	1800	0	6575
2022.11.20	11:00:00	570925.60	571858.32	567939.07	568825.58	1800	0	6575
2022.11.20	11:30:00	568874.31	570742.10	568285.83	569147.46	1798	0	6575
2022.11.20	12:00:00	569181.94	570188.65	567680.89	569299.19	1799	0	6575
2022.11.20	12:30:00	569259.33	572851.08	568767.67	570423.31	1800	0	6575
2022.11.20	13:00:00	570470.60	571908.55	568521.71	571908.55	1800	0	6575
2022.11.20	13:30:00	571958.26	573419.97	570827.39	570882.12	1800	0	6575
2022.11.20	14:00:00	570990.76	572101.22	568440.24	572079.54	1799	0	6575
2022.11.20	14:30:00	572067.45	572337.31	569368.57	570296.37	1800	0	6575
2022.11.20	15:00:00	570209.10	571190.51	567701.30	571046.45	1800	0	6575
2022.11.20	15:30:00	571109.03	572049.56	570108.65	570818.00	1800	0	6575
2022.11.20	16:00:00	570895.23	572344.15	568370.15	568636.77	1800	0	6575
2022.11.20	16:30:00	568663.12	569495.78	566902.09	568869.65	1800	0	6575
2022.11.20	17:00:00	568859.88	571143.54	568277.91	570653.58	1800	0	6575
2022.11.20	17:30:00	570676.59	575695.17	570675.75	574218.89	1800	0	6575
2022.11.20	18:00:00	574198.56	577571.52	574165.60	576240.56	1800	0	6575
2022.11.20	18:30:00	576185.39	580050.90	575779.22	579646.44	1800	0	6575
2022.11.20	19:00:00	579617.27	582348.19	579151.54	580185.59	1800	0	6575
2022.11.20	19:30:00	580169.03	581542.76	579553.25	581295.05	1800	0	6575
2022.11.20	20:00:00	581360.27	581604.25	578152.70	578791.86	1799	0	6575
2022.11.20	20:30:00	578796.86	582052.06	578796.86	581054.03	1800	0	6575
2022.11.20	21:00:00	581006.17	581933.09	579551.62	581054.81	1800	0	6575
2022.11.20	21:30:00	581025.73	581287.23	578871.04	579264.33	1800	0	6575
2022.11.20	22:00:00	579177.21	582045.86	577943.21	578378.09	1800	0	6575
2022.11.20	22:30:00	578328.06	581048.47	577832.61	577834.33	1800	0	6575
2022.11.20	23:00:00	577798.27	579346.22	577017.24	578409.72	1800	0	6575
2022.11.20	23:30:00	578380.52	579511.11	577209.62	579149.22	1800	0	6575
2022.11.21	00:00:00	579140.95	580578.64	578635.74	580393.84	1800	0	6575
2022.11.21	00:30:00	580409.21	581339.20	576640.47	577750.10	1800	0	6575
2022.11.21	01:00:00	577710.73	579823.32	577016.34	579171.21	1799	0	6575
2022.11.21	01:30:00	579117.73	582527.88	579033.82	581532.81	1800	0	6575
2022.11.21	02:00:00	581544.91	583573.66	580611.47	581881.95	1800	0	6575
2022.11.21	02:30:00	581905.59	582509.11	578902.21	579807.42	1800	0	6575
2022.11.21	03:00:00	579840.17	580298.12	577781.01	579962.47	1800	0	6575
2022.11.21	03:30:00	579907.40	580391.50	576195.63	578560.87	1800	0	6575
2022.11.21	04:00:00	578532.90	582094.31	578532.90	582043.13	1800	0	6575
2022.11.21	04:30:00	582016.04	586038.25	581910.19	584178.73	1798	0	6575
2022.11.21	05:00:00	584339.70	586173.43	583687.77	584234.41	1800	0	6575
2022.11.21	05:30:00	584213.06	584626.31	581289.95	581289.95	1800	0	6575
2022.11.21	06:00:00	581267.68	582687.99	578710.99	579026.21	1799	0	6575
2022.11.21	06:30:00	578880.24	580325.90	577474.02	579271.36	1800	0	6575
2022.11.21	07:00:00	579266.23	581274.06	578259.66	580246.02	1800	0	6575
2022.11.21	07:30:00	580283.69	582142.49	580265.52	580925.72	1800	0	6575
2022.11.21	08:00:00	580981.49	583893.49	580649.92	583776.91	1800	0	6575
2022.11.21	08:30:00	583908.79	586147.56	583670.13	585251.48	1800	0	6575
2022.11.21	09:00:00	585261.83	585921.76	583423.12	584239.82	1800	0	6575
2022.11.21	09:30:00	584284.24	587478.01	584088.86	586785.44	1800	0	6575
2022.11.21	10:00:00	586746.41	588615.02	585287.55	586935.46	1800	0	6575
2022.11.21	10:30:00	586903.34	589464.45	585734.89	587408.40	1800	0	6575
2022.11.21	11:00:00	587370.30	588608.46	585109.65	585342.99	1800	0	6575
2022.11.21	11:30:00	585340.33	585971.84	582114.73	582450.99	1800	0	6575
2022.11.21	12:00:00	582423.75	585373.72	581440.90	584437.42	1800	0	6575
2022.11.21	12:30:00	584407.06	585319.04	580498.31	581932.11	1800	0	6575
2022.11.21	13:00:00	581949.44	583508.12	581594.89	583381.50	1800	0	6575
2022.11.21	13:30:00	583437.92	584548.85	582323.54	583806.85	1800	0	6575
2022.11.21	14:00:00	583839.35	586604.20	583464.42	585314.54	1800	0	6575
2022.11.21	14:30:00	585275.14	585679.41	583348.94	584833.82	1800	0	6575
2022.11.21	15:00:00	584879.08	586020.87	583872.24	585023.32	1799	0	6575
2022.11.21	15:30:00	584978.60	586071.15	582269.91	583608.60	1800	0	6575
2022.11.21	16:00:00	583676.03	585738.42	583299.55	584012.62	1800	0	6575
2022.11.21	16:30:00	584003.57	585498.58	581986.62	583553.65	1800	0	6575
2022.11.21	17:00:00	583569.80	584352.67	581678.55	582152.05	1800	0	6575
2022.11.21	17:30:00	582158.14	583845.57	580973.06	581703.09	1799	0	6575
2022.11.21	18:00:00	581765.72	583577.77	580235.51	581080.32	1800	0	6575
2022.11.21	18:30:00	581037.00	584323.18	580124.50	584138.12	1800	0	6575
2022.11.21	19:00:00	584186.28	590098.65	583832.15	590068.75	1800	0	6575
2022.11.21	19:30:00	590087.11	591634.31	588983.89	589164.43	1800	0	6575
2022.11.21	20:00:00	589102.27	591097.96	587573.16	588683.35	1799	0	6575
2022.11.21	20:30:00	588712.55	590010.69	586703.88	587231.96	1800	0	6575
2022.11.21	21:00:00	587227.05	591259.14	587060.36	589772.16	1800	0	6575
2022.11.21	21:30:00	589729.37	590182.44	587186.52	589346.86	1800	0	6575
2022.11.21	22:00:00	589277.61	589625.31	585568.93	585583.41	1800	0	6575
2022.11.21	22:30:00	585605.05	586298.03	583721.86	583982.91	1800	0	6575
2022.11.21	23:00:00	584004.81	584684.63	580720.76	581281.45	1800	0	6575
2022.11.21	23:30:00	581295.27	585409.01	581228.51	585005.26	1800	0	6575
2022.11.22	00:00:00	584985.92	585464.99	580520.38	580662.64	1800	0	6575
2022.11.22	00:30:00	580747.98	583244.84	580368.61	582292.83	1800	0	6575
2022.11.22	01:00:00	582244.02	585175.74	581182.27	584377.53	1799	0	6575
2022.11.22	01:30:00	584484.02	584607.98	580389.60	581346.28	1800	0	6575
2022.11.22	02:00:00	581354.34	581567.79	579248.04	580525.25	1800	0	6575
2022.11.22	02:30:00	580605.61	581498.98	579436.81	580406.43	1800	0	6575
2022.11.22	03:00:00	580410.09	581128.61	577987.35	579000.34	1800	0	6575
2022.11.22	03:30:00	578913.40	580225.59	576363.39	576383.88	1800	0	6575
2022.11.22	04:00:00	576455.31	576796.86	571999.40	573369.86	1794	0	6575
2022.11.22	04:30:00	573361.55	573822.09	570115.19	571909.87	1800	0	6575
2022.11.22	05:00:00	571856.13	575667.45	570960.44	573211.69	1799	0	6575
2022.11.22	05:30:00	573280.78	575495.82	571537.54	574026.21	1799	0	6575
2022.11.22	06:00:00	574064.30	575079.60	572993.03	574798.26	1800	0	6575
2022.11.22	06:30:00	574820.51	576062.61	573417.63	573908.73	1800	0	6575
2022.11.22	07:00:00	573820.41	575935.86	572743.62	575771.72	1800	0	6575
2022.11.22	07:30:00	575793.48	577203.95	573825.74	575190.48	1800	0	6575
2022.11.22	08:00:00	575234.18	579822.57	574611.32	579822.57	1800	0	6575
2022.11.22	08:30:00	579855.37	581600.34	578071.06	580188.51	1800	0	6575
2022.11.22	09:00:00	580069.09	580520.91	575941.35	576916.47	1800	0	6575
2022.11.22	09:30:00	576817.30	578092.76	575670.88	576497.41	1800	0	6575
2022.11.22	10:00:00	576476.13	579616.61	576172.91	579256.38	1800	0	6575
2022.11.22	10:30:00	579206.62	582578.07	579198.80	581055.02	1800	0	6575
2022.11.22	11:00:00	581118.24	581773.95	578942.74	581018.45	1800	0	6575
2022.11.22	11:30:00	581061.08	584600.54	580340.00	584005.96	1800	0	6575
2022.11.22	12:00:00	584040.28	585682.27	583242.72	585340.33	1800	0	6575
2022.11.22	12:30:00	585273.09	585660.49	583117.15	583866.90	1800	0	6575
2022.11.22	13:00:00	583920.83	587030.56	583060.42	585604.95	1800	0	6575
2022.11.22	13:30:00	585596.35	586621.34	584326.67	584343.09	1799	0	6575
2022.11.22	14:00:00	584341.21	585535.79	583498.88	583630.55	1800	0	6575
2022.11.22	14:30:00	583592.05	585951.81	583278.37	584465.52	1800	0	6575
2022.11.22	15:00:00	584479.84	587334.97	583572.62	585780.18	1800	0	6575
2022.11.22	15:30:00	585736.44	585870.17	582241.39	584262.63	1800	0	6575
2022.11.22	16:00:00	584197.72	585738.63	582741.51	585342.55	1799	0	6575
2022.11.22	16:30:00	585251.30	589819.84	584704.90	589151.54	1799	0	6575
2022.11.22	17:00:00	589009.33	589707.49	587798.40	588883.33	1799	0	6575
2022.11.22	17:30:00	588913.16	592499.38	588913.16	590257.91	1800	0	6575
2022.11.22	18:00:00	590327.11	591319.04	585257.70	586882.39	1800	0	6575
2022.11.22	18:30:00	586882.79	589792.84	586271.29	588210.77	1800	0	6575
2022.11.22	19:00:00	588306.39	589091.93	584784.92	587925.66	1800	0	6575
2022.11.22	19:30:00	587923.65	590901.86	587343.74	590145.53	1800	0	6575
2022.11.22	20:00:00	590088.79	591284.27	588210.73	588366.91	1800	0	6575
2022.11.22	20:30:00	588427.39	590077.20	587573.01	588946.14	1800	0	6575
2022.11.22	21:00:00	588995.21	590907.93	588958.91	590430.75	1795	0	6575
2022.11.22	21:30:00	590454.36	591062.87	587642.23	587914.80	1800	0	6575
2022.11.22	22:00:00	587879.60	589744.70	586992.58	588987.98	1800	0	6575
2022.11.22	22:30:00	589006.33	589145.49	584363.63	584769.35	1800	0	6575
2022.11.22	23:00:00	584721.21	587517.65	584169.68	587461.46	1800	0	6575
2022.11.22	23:30:00	587416.63	593610.55	587102.75	593154.34	1800	0	6575
2022.11.23	00:00:00	593114.14	594316.32	591736.49	593276.84	1799	0	6575
2022.11.23	00:30:00	593297.72	597752.28	592635.44	597714.18	1800	0	6575
2022.11.23	01:00:00	597605.20	599026.13	594680.40	596199.44	1800	0	6575
2022.11.23	01:30:00	596138.26	600044.82	595970.03	598583.14	1800	0	6575
2022.11.23	02:00:00	598627.73	603664.85	598523.82	602962.00	1800	0	6575
2022.11.23	02:30:00	603001.59	605249.83	602109.68	604400.57	1800	0	6575
2022.11.23	03:00:00	604446.86	605111.07	602040.65	602496.85	1800	0	6575
2022.11.23	03:30:00	602459.70	603534.59	600472.78	601249.40	1800	0	6575
2022.11.23	04:00:00	601208.00	601786.89	598670.84	598670.84	1800	0	6575
2022.11.23	04:30:00	598629.96	603660.52	598265.32	603510.58	1800	0	6575
2022.11.23	05:00:00	603434.10	605093.42	600565.68	601388.78	1800	0	6575
2022.11.23	05:30:00	601466.78	601495.36	598049.15	598831.38	1800	0	6575
2022.11.23	06:00:00	598688.90	599485.93	596890.83	597644.44	1800	0	6575
2022.11.23	06:30:00	597609.84	600864.28	596808.41	600726.08	1800	0	6575
2022.11.23	07:00:00	600701.90	601495.47	598738.84	599887.34	1800	0	6575
2022.11.23	07:30:00	599990.36	601291.63	597075.74	597795.17	1800	0	6575
2022.11.23	08:00:00	597854.78	601912.43	597854.78	600767.29	1800	0	6575
2022.11.23	08:30:00	600816.35	601070.54	596794.20	599079.23	1799	0	6575
2022.11.23	09:00:00	599087.51	600091.29	597634.21	597700.14	1800	0	6575
2022.11.23	09:30:00	597697.40	597837.24	592618.01	594112.19	1800	0	6575
2022.11.23	10:00:00	594099.58	595338.66	593693.44	594759.92	1800	0	6575
2022.11.23	10:30:00	594759.15	596970.37	594463.00	595860.14	1800	0	6575
2022.11.23	11:00:00	595879.28	598435.89	595584.73	598155.07	1800	0	6575
2022.11.23	11:30:00	598141.69	599694.20	595723.11	596099.59	1800	0	6575
2022.11.23	12:00:00	596101.51	596789.02	591579.91	592708.43	1800	0	6575
2022.11.23	12:30:00	592686.82	595582.83	592686.82	594040.11	1799	0	6575
2022.11.23	13:00:00	594049.00	594691.15	592305.61	592627.53	1800	0	6575
2022.11.23	13:30:00	592554.28	596262.36	592052.47	596032.37	1800	0	6575
2022.11.23	14:00:00	596003.91	596793.85	592744.71	593195.77	1800	0	6575
2022.11.23	14:30:00	593259.97	593271.27	590352.96	591674.61	1800	0	6575
2022.11.23	15:00:00	591667.64	592260.50	589959.51	591834.24	1800	0	6575
2022.11.23	15:30:00	591879.10	594375.35	590683.66	594308.23	1799	0	6575
2022.11.23	16:00:00	594339.25	594623.97	592105.54	593705.01	1800	0	6575
2022.11.23	16:30:00	593649.20	595690.03	592176.95	594740.72	1800	0	6575
2022.11.23	17:00:00	594760.20	596937.01	593603.79	595926.11	1800	0	6575
2022.11.23	17:30:00	595947.55	597008.68	595069.68	596153.48	1799	0	6575
2022.11.23	18:00:00	596190.75	599558.38	596059.03	597792.82	1800	0	6575
2022.11.23	18:30:00	597823.95	597944.46	592208.08	593234.35	1799	0	6575
2022.11.23	19:00:00	593211.08	595159.96	592207.38	593030.33	1799	0	6575
2022.11.23	19:30:00	592964.36	594995.26	590635.16	592253.81	1800	0	6575
2022.11.23	20:00:00	592247.32	594716.65	591510.07	594551.06	1800	0	6575
2022.11.23	20:30:00	594542.78	594841.60	590739.19	592269.06	1800	0	6575
2022.11.23	21:00:00	592250.13	593020.32	591130.02	592378.82	1800	0	6575
2022.11.23	21:30:00	592415.36	595285.30	591567.36	594626.95	1800	0	6575
2022.11.23	22:00:00	594592.75	595646.72	592633.09	593419.41	1800	0	6575
2022.11.23	22:30:00	593357.78	597205.72	592476.57	596574.05	1800	0	6575
2022.11.23	23:00:00	596683.72	599996.76	596167.22	599524.04	1800	0	6575
2022.11.23	23:30:00	599562.81	600870.92	596997.51	598889.36	1800	0	6575
2022.11.24	00:00:00	598921.96	601545.37	598366.30	600633.17	1800	0	6575
2022.11.24	00:30:00	600744.79	601305.97	598189.16	600704.50	1800	0	6575
2022.11.24	01:00:00	600668.21	601885.10	598698.91	599882.94	1800	0	6575
2022.11.24	01:30:00	599769.20	599810.83	596808.91	597832.83	1799	0	6575
2022.11.24	02:00:00	597891.43	598069.45	593467.85	595048.70	1800	0	6575
2022.11.24	02:30:00	595102.98	599283.23	595102.98	597566.24	1800	0	6575
2022.11.24	03:00:00	597574.47	598909.91	596522.22	597347.15	1797	0	6575
2022.11.24	03:30:00	597385.11	600455.09	596267.33	600363.01	1800	0	6575
2022.11.24	04:00:00	600396.93	602475.04	599052.44	602254.33	1800	0	6575
2022.11.24	04:30:00	602097.13	602326.44	598753.39	600114.84	1800	0	6575
2022.11.24	05:00:00	600048.38	604872.58	599659.38	603688.18	1800	0	6575
2022.11.24	05:30:00	603625.01	606837.44	602768.44	606686.59	1799	0	6575
2022.11.24	06:00:00	606735.06	607201.98	605370.20	606675.19	1800	0	6575
2022.11.24	06:30:00	606632.47	607758.08	605354.22	605738.22	1800	0	6575
2022.11.24	07:00:00	605722.71	607314.40	603744.39	604223.11	1800	0	6575
2022.11.24	07:30:00	604295.94	604965.71	601017.46	601983.17	1800	0	6575
2022.11.24	08:00:00	602002.82	602556.18	598372.96	600916.49	1800	0	6575
2022.11.24	08:30:00	600835.89	601288.39	597944.59	601229.72	1800	0	6575
2022.11.24	09:00:00	601200.64	601836.39	597824.53	598654.61	1799	0	6575
2022.11.24	09:30:00	598599.29	601504.58	597928.17	600199.10	1800	0	6575
2022.11.24	10:00:00	600106.64	601432.00	597565.18	598569.82	1800	0	6575
2022.11.24	10:30:00	598550.66	601135.64	597436.00	600296.55	1800	0	6575
2022.11.24	11:00:00	600228.99	603493.16	599215.97	603489.57	1800	0	6575
2022.11.24	11:30:00	603417.81	604896.31	601682.75	602244.84	1800	0	6575
2022.11.24	12:00:00	602283.07	603014.76	600431.76	600858.56	1800	0	6575
2022.11.24	12:30:00	600857.29	601959.61	597928.23	599839.00	1800	0	6575
2022.11.24	13:00:00	599759.44	601278.16	598012.65	598435.62	1799	0	6575
2022.11.24	13:30:00	598456.28	598456.28	593998.63	594744.39	1800	0	6575
2022.11.24	14:00:00	594734.06	595964.29	594078.05	594896.62	1800	0	6575
2022.11.24	14:30:00	594903.49	598541.66	594505.31	598069.26	1800	0	6575
2022.11.24	15:00:00	597998.38	598720.27	597078.68	597455.53	1799	0	6575
2022.11.24	15:30:00	597353.17	598731.84	595520.53	598331.47	1800	0	6575
2022.11.24	16:00:00	598333.18	601253.79	597646.31	600858.47	1800	0	6575
2022.11.24	16:30:00	600936.62	602148.55	599166.50	599943.35	1800	0	6575
2022.11.24	17:00:00	599891.69	601083.15	597984.86	599843.21	1800	0	6575
2022.11.24	17:30:00	599797.57	600120.46	597398.02	598786.70	1800	0	6575
2022.11.24	18:00:00	598708.81	599099.45	596189.74	596918.02	1800	0	6575
2022.11.24	18:30:00	596892.69	597183.72	592577.39	592782.44	1799	0	6575
2022.11.24	19:00:00	592855.26	594864.92	591753.78	594604.44	1800	0	6575
2022.11.24	19:30:00	594637.85	599128.62	593946.85	597993.90	1800	0	6575
2022.11.24	20:00:00	597971.07	599749.70	597702.96	598279.81	1800	0	6575
2022.11.24	20:30:00	598306.16	601677.09	598210.57	598706.32	1800	0	6575
2022.11.24	21:00:00	598615.79	599188.63	596634.88	598065.39	1800	0	6575
2022.11.24	21:30:00	598088.13	599813.60	597061.37	598053.31	1800	0	6575
2022.11.24	22:00:00	597951.32	598000.09	595340.72	596009.02	1799	0	6575
2022.11.24	22:30:00	596046.04	599238.15	594618.33	598853.13	1800	0	6575
2022.11.24	23:00:00	598874.77	598878.26	596016.97	598114.31	1800	0	6575
2022.11.24	23:30:00	598110.75	598377.97	595386.23	597723.49	1800	0	6575
2022.11.25	00:00:00	597793.05	598166.60	593909.34	596957.84	1800	0	6575
2022.11.25	00:30:00	596946.09	598461.56	594629.45	595516.74	1800	0	6575
