<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.03.23	23:15:00	640403.47	640948.27	639180.13	639288.80	900	0	7177
2023.03.23	23:30:00	639305.17	639399.84	637610.85	638511.20	900	0	7177
2023.03.23	23:45:00	638560.04	639519.99	635060.09	635575.29	900	0	7177
2023.03.24	00:00:00	635530.08	637625.21	634959.46	635056.47	900	0	7177
2023.03.24	00:15:00	635151.28	635303.85	631955.34	633136.30	900	0	7177
2023.03.24	00:30:00	633172.08	634498.58	632063.02	634498.58	900	0	7177
2023.03.24	00:45:00	634449.77	634670.73	632050.84	632893.50	900	0	7177
2023.03.24	01:00:00	632838.69	637244.69	632178.74	636624.25	900	0	7177
2023.03.24	01:15:00	636565.62	641015.10	636565.62	640671.32	900	0	7177
2023.03.24	01:30:00	640698.75	640796.68	637547.57	638484.63	900	0	7177
2023.03.24	01:45:00	638515.66	639694.27	636857.28	636891.22	900	0	7177
2023.03.24	02:00:00	636880.00	637955.72	636241.30	637818.85	900	0	7177
2023.03.24	02:15:00	637842.19	639631.42	637299.33	638204.73	900	0	7177
2023.03.24	02:30:00	638332.64	640743.60	637501.99	637989.61	900	0	7177
2023.03.24	02:45:00	637964.24	639376.32	637329.49	638439.62	900	0	7177
2023.03.24	03:00:00	638481.08	640117.77	637863.62	639516.60	900	0	7177
2023.03.24	03:15:00	639604.84	640198.60	638433.97	639947.84	900	0	7177
2023.03.24	03:30:00	640003.07	640186.53	636991.21	637207.50	900	0	7177
2023.03.24	03:45:00	637153.22	637836.62	634401.48	634734.04	900	0	7177
2023.03.24	04:00:00	634729.73	636406.70	634304.03	635126.01	900	0	7177
2023.03.24	04:15:00	635181.40	637286.42	635068.87	635791.38	900	0	7177
2023.03.24	04:30:00	635903.69	636675.18	634132.97	634571.18	900	0	7177
2023.03.24	04:45:00	634583.61	635697.39	634008.44	634777.49	900	0	7177
2023.03.24	05:00:00	634848.47	636949.80	634722.99	636795.54	900	0	7177
2023.03.24	05:15:00	636677.60	639077.41	635814.17	638191.74	900	0	7177
2023.03.24	05:30:00	638163.41	638619.16	635480.03	636916.48	900	0	7177
2023.03.24	05:45:00	636958.72	637629.82	635139.53	637118.66	900	0	7177
2023.03.24	06:00:00	637206.66	637636.63	634097.97	634535.16	900	0	7177
2023.03.24	06:15:00	634475.87	634785.68	633016.49	634149.16	900	0	7177
2023.03.24	06:30:00	634126.19	635494.25	633629.24	634386.59	900	0	7177
2023.03.24	06:45:00	634451.32	634842.85	633211.81	633660.80	899	0	7177
2023.03.24	07:00:00	633639.53	634710.07	632561.23	634664.07	900	0	7177
2023.03.24	07:15:00	634663.08	636064.45	634319.54	635629.67	900	0	7177
2023.03.24	07:30:00	635569.97	636472.32	634241.68	635268.06	900	0	7177
2023.03.24	07:45:00	635303.02	636043.56	633587.44	634231.01	900	0	7177
2023.03.24	08:00:00	634262.64	635856.71	632728.27	633215.48	900	0	7177
2023.03.24	08:15:00	633209.83	634662.76	632137.82	633896.42	900	0	7177
2023.03.24	08:30:00	633899.63	634358.90	631864.33	634324.77	900	0	7177
2023.03.24	08:45:00	634470.45	636568.69	633976.95	635765.30	900	0	7177
2023.03.24	09:00:00	635846.43	638570.52	635648.87	638142.31	900	0	7177
2023.03.24	09:15:00	638125.55	638308.97	636209.69	637661.69	894	0	7177
2023.03.24	09:30:00	637662.94	638383.30	637201.32	638179.77	900	0	7177
2023.03.24	09:45:00	638208.76	639785.17	636021.98	637273.48	900	0	7177
2023.03.24	10:00:00	637256.80	638609.05	636151.30	638112.87	900	0	7177
2023.03.24	10:15:00	638123.17	640311.66	637821.36	638618.67	900	0	7177
2023.03.24	10:30:00	638638.20	639968.94	637389.54	639916.25	900	0	7177
2023.03.24	10:45:00	639957.38	640003.80	635390.79	635704.24	900	0	7177
2023.03.24	11:00:00	635762.21	636934.47	635478.20	636113.90	900	0	7177
2023.03.24	11:15:00	636101.31	636294.78	631205.22	631205.22	900	0	7177
2023.03.24	11:30:00	631340.62	632481.10	630484.41	631094.42	900	0	6799
2023.03.24	11:45:00	631068.17	632080.43	630662.61	631388.88	900	0	6799
2023.03.24	12:00:00	631411.28	631719.21	629809.24	631388.76	900	0	6799
2023.03.24	12:15:00	631417.84	632328.95	630627.89	631446.13	900	0	6799
2023.03.24	12:30:00	631410.08	636084.37	630574.94	635921.49	899	0	6799
2023.03.24	12:45:00	635877.39	636286.79	634364.20	634610.98	900	0	6799
2023.03.24	13:00:00	634633.54	635795.09	633977.04	634375.15	900	0	6799
2023.03.24	13:15:00	634314.27	634652.54	631830.66	632755.94	900	0	6799
2023.03.24	13:30:00	632778.61	634873.94	632658.02	633040.40	900	0	6799
2023.03.24	13:45:00	632992.96	635194.81	632577.17	634389.31	900	0	6799
2023.03.24	14:00:00	634348.17	635765.63	633611.19	633870.15	900	0	6799
2023.03.24	14:15:00	633873.76	635070.39	632141.08	632234.54	900	0	6799
2023.03.24	14:30:00	632232.12	633406.48	631198.16	632567.72	900	0	6799
2023.03.24	14:45:00	632592.12	635591.36	631579.03	634828.44	900	0	6799
2023.03.24	15:00:00	634773.75	635739.32	633615.96	634190.55	900	0	6799
2023.03.24	15:15:00	634160.77	634577.37	631870.20	633016.78	900	0	6799
2023.03.24	15:30:00	632977.59	633685.04	631099.35	631552.60	900	0	6799
2023.03.24	15:45:00	631461.43	631462.55	628777.72	629180.53	900	0	6799
2023.03.24	16:00:00	629117.20	630868.78	628197.34	628842.68	900	0	6799
2023.03.24	16:15:00	628794.62	629008.49	626181.16	626739.56	900	0	6799
2023.03.24	16:30:00	626820.52	627469.36	624754.82	626537.75	900	0	6799
2023.03.24	16:45:00	626590.63	628383.29	625775.52	628284.27	900	0	6799
2023.03.24	17:00:00	628442.82	629666.95	627617.87	628724.30	900	0	6799
2023.03.24	17:15:00	628705.47	631163.71	628408.48	629800.75	900	0	6799
2023.03.24	17:30:00	629852.28	630979.11	628731.67	629341.83	900	0	6799
2023.03.24	17:45:00	629279.99	631923.94	629147.08	630222.37	900	0	6799
2023.03.24	18:00:00	630244.63	631258.22	627373.53	627391.56	900	0	6799
2023.03.24	18:15:00	627342.38	627766.45	623861.78	624010.48	900	0	6799
2023.03.24	18:30:00	624031.40	625219.83	623588.97	623980.27	900	0	6799
2023.03.24	18:45:00	624058.21	624458.13	622017.62	623645.02	900	0	6799
2023.03.24	19:00:00	623681.15	624246.63	621948.57	621948.57	900	0	6799
2023.03.24	19:15:00	621859.21	622402.18	621059.36	622272.87	900	0	6799
2023.03.24	19:30:00	622112.31	624134.34	621194.73	624134.34	900	0	6799
2023.03.24	19:45:00	624148.64	626342.40	623880.26	625566.19	900	0	6799
2023.03.24	20:00:00	625599.72	627899.36	625183.67	627372.48	900	0	6799
2023.03.24	20:15:00	627348.71	630264.76	627202.40	629959.08	900	0	6799
2023.03.24	20:30:00	629896.05	633001.38	629649.33	632404.42	900	0	6799
2023.03.24	20:45:00	632425.31	633393.25	630701.19	633389.06	900	0	6799
2023.03.24	21:00:00	633419.90	636677.75	633122.25	635986.78	900	0	6799
2023.03.24	21:15:00	635978.05	637883.62	634756.92	637100.35	900	0	6799
2023.03.24	21:30:00	637076.55	637076.55	635337.93	636570.02	900	0	6799
2023.03.24	21:45:00	636515.41	639074.66	636411.58	639017.18	900	0	6799
2023.03.24	22:00:00	639020.91	640864.22	638021.41	640283.74	900	0	6799
2023.03.24	22:15:00	640385.76	640481.98	637246.66	637914.54	900	0	6799
2023.03.24	22:30:00	637903.11	638745.43	634944.14	635351.29	900	0	6799
2023.03.24	22:45:00	635360.66	636015.54	634358.08	635393.18	900	0	6799
2023.03.24	23:00:00	635366.29	636778.12	634989.57	635526.59	900	0	6799
2023.03.24	23:15:00	635564.58	636258.23	634187.64	634897.76	900	0	6799
2023.03.24	23:30:00	634869.66	636252.82	633659.71	636163.66	900	0	6799
2023.03.24	23:45:00	636124.90	639303.13	635196.61	638982.15	900	0	6799
2023.03.25	00:00:00	638976.73	640172.40	638513.43	639477.83	900	0	6799
2023.03.25	00:15:00	639415.98	640430.89	638641.86	639640.67	900	0	6799
2023.03.25	00:30:00	639675.97	640312.53	637337.72	637844.55	900	0	6799
2023.03.25	00:45:00	637971.99	641466.78	637791.80	641020.76	900	0	6799
2023.03.25	01:00:00	641022.94	642060.49	639700.84	641976.89	900	0	6799
2023.03.25	01:15:00	642079.42	642573.98	638491.43	638639.40	899	0	6799
2023.03.25	01:30:00	638667.91	639782.48	636881.69	637884.20	900	0	6799
2023.03.25	01:45:00	637926.98	639151.96	637275.59	638039.06	900	0	6799
2023.03.25	02:00:00	637936.23	638108.27	634739.78	635063.49	900	0	6799
2023.03.25	02:15:00	635045.63	635225.91	633117.31	634400.83	900	0	6799
2023.03.25	02:30:00	634370.31	634481.84	632395.74	632404.14	900	0	6799
2023.03.25	02:45:00	632433.45	634151.13	631399.32	632767.93	900	0	6799
2023.03.25	03:00:00	632767.25	633365.24	631391.23	632758.75	900	0	6799
2023.03.25	03:15:00	632776.81	634360.64	631387.62	633706.31	900	0	6799
2023.03.25	03:30:00	633660.25	634472.19	631285.86	631680.26	900	0	6799
2023.03.25	03:45:00	631602.16	633327.58	630297.94	630418.06	900	0	6799
2023.03.25	04:00:00	630410.18	630584.81	628688.43	629410.09	900	0	6799
2023.03.25	04:15:00	629378.83	630537.00	627855.34	630388.25	900	0	6799
2023.03.25	04:30:00	630416.62	633655.69	630412.24	633249.45	900	0	6799
2023.03.25	04:45:00	633238.87	634997.40	631475.17	632756.22	900	0	6799
2023.03.25	05:00:00	632701.11	634831.01	632406.62	633861.60	900	0	6799
2023.03.25	05:15:00	633898.56	634469.66	633161.37	634070.30	900	0	6799
2023.03.25	05:30:00	634074.43	634525.78	631932.27	632644.51	900	0	6799
2023.03.25	05:45:00	632615.78	636566.35	632535.70	635754.32	900	0	6799
2023.03.25	06:00:00	635679.74	637210.38	635407.01	636625.65	900	0	6799
2023.03.25	06:15:00	636705.17	637106.25	634509.55	634870.40	900	0	6799
2023.03.25	06:30:00	634880.75	635583.84	633284.84	634155.12	900	0	6799
2023.03.25	06:45:00	634238.99	635553.79	632738.75	634721.58	900	0	6799
2023.03.25	07:00:00	634825.23	635161.39	632134.20	633084.77	900	0	6799
2023.03.25	07:15:00	633130.55	634080.62	631158.63	631158.63	900	0	6799
2023.03.25	07:30:00	631190.16	633700.79	631026.77	633224.57	900	0	6799
2023.03.25	07:45:00	633170.08	637373.41	632988.50	637307.73	900	0	6799
2023.03.25	08:00:00	637343.44	640015.19	637176.70	638888.35	899	0	6799
2023.03.25	08:15:00	638947.36	638947.36	637115.57	638580.42	900	0	6799
2023.03.25	08:30:00	638576.93	639563.59	637236.71	638180.05	900	0	6799
2023.03.25	08:45:00	638151.24	640465.49	637976.10	640118.44	900	0	6799
2023.03.25	09:00:00	640019.85	640732.72	638713.21	639698.29	900	0	6799
2023.03.25	09:15:00	639643.71	640156.54	636963.57	637872.81	900	0	6799
2023.03.25	09:30:00	637921.41	637921.41	635561.19	636568.10	900	0	6799
2023.03.25	09:45:00	636555.02	637509.27	634148.80	634194.87	900	0	6799
2023.03.25	10:00:00	634219.83	635031.33	633724.91	634247.59	900	0	6799
2023.03.25	10:15:00	634305.36	635126.62	632499.70	632933.50	900	0	6799
2023.03.25	10:30:00	633002.47	633475.76	631081.16	631359.22	900	0	6799
2023.03.25	10:45:00	631339.36	632655.39	629786.26	632038.51	900	0	6799
2023.03.25	11:00:00	632188.26	633069.33	631505.76	632731.39	900	0	6799
2023.03.25	11:15:00	632679.13	634176.18	632167.84	633160.36	900	0	6799
2023.03.25	11:30:00	633086.46	633389.50	631614.69	632672.52	900	0	6799
2023.03.25	11:45:00	632687.99	633098.37	630219.48	631532.57	900	0	6799
2023.03.25	12:00:00	631457.84	632611.20	629050.36	632272.25	900	0	6799
2023.03.25	12:15:00	632228.98	632846.26	630802.10	632598.61	899	0	6799
2023.03.25	12:30:00	632693.18	633709.88	631473.70	632742.71	900	0	6799
2023.03.25	12:45:00	632759.30	634718.28	631944.42	634625.32	900	0	6799
2023.03.25	13:00:00	634595.33	635109.06	633683.65	634354.83	900	0	6799
2023.03.25	13:15:00	634369.15	635824.35	633881.11	634219.95	900	0	6799
2023.03.25	13:30:00	634280.61	636036.14	632945.41	636036.14	900	0	6799
2023.03.25	13:45:00	635966.05	639303.55	635966.05	638001.01	900	0	6799
2023.03.25	14:00:00	638110.28	639195.62	637826.26	638092.03	900	0	6799
2023.03.25	14:15:00	638187.84	642836.47	637705.49	642786.94	900	0	6799
2023.03.25	14:30:00	642832.14	643408.18	640622.59	640709.91	900	0	6799
2023.03.25	14:45:00	640778.23	642534.17	640240.43	641171.51	900	0	6799
2023.03.25	15:00:00	641159.74	641628.05	640033.70	641280.91	900	0	6799
2023.03.25	15:15:00	641209.68	644977.16	640464.24	644758.62	900	0	6799
2023.03.25	15:30:00	644763.80	646945.38	644757.35	645948.02	900	0	6799
2023.03.25	15:45:00	645950.58	646192.86	641751.50	642134.51	900	0	6799
2023.03.25	16:00:00	642154.38	642444.43	638531.67	639229.06	900	0	6799
2023.03.25	16:15:00	639282.26	640262.87	636789.46	638172.32	900	0	6799
2023.03.25	16:30:00	638141.47	640404.77	637733.49	640248.31	900	0	6799
2023.03.25	16:45:00	640227.57	641056.33	639257.89	639923.69	900	0	6799
2023.03.25	17:00:00	639953.30	640378.20	635821.37	636231.90	900	0	6799
2023.03.25	17:15:00	636154.84	636809.26	634691.52	635046.95	900	0	6799
2023.03.25	17:30:00	635022.15	635893.19	633973.24	633974.58	899	0	6799
2023.03.25	17:45:00	634062.72	634278.81	630326.14	631147.70	900	0	6799
2023.03.25	18:00:00	631206.19	632232.20	629974.42	631744.48	900	0	6799
2023.03.25	18:15:00	631682.21	633690.77	631519.09	633498.54	900	0	6799
2023.03.25	18:30:00	633609.10	634882.71	632009.60	632924.37	900	0	6799
2023.03.25	18:45:00	632873.12	633993.04	631871.00	633202.46	900	0	6799
2023.03.25	19:00:00	633178.11	633296.22	630530.24	632226.85	900	0	6799
2023.03.25	19:15:00	632215.87	635376.23	631065.17	635325.23	900	0	6799
2023.03.25	19:30:00	635243.21	638826.02	635243.21	637760.82	899	0	6799
2023.03.25	19:45:00	637729.18	638635.45	636779.74	637885.54	900	0	6799
2023.03.25	20:00:00	638017.10	639531.03	636900.46	639259.67	900	0	6799
2023.03.25	20:15:00	639245.78	640461.30	638629.19	640372.58	899	0	6799
2023.03.25	20:30:00	640402.07	642026.76	640238.19	642016.80	900	0	6799
2023.03.25	20:45:00	642049.30	642296.73	640181.03	641146.79	900	0	6799
2023.03.25	21:00:00	641154.71	645431.01	641007.32	644306.63	900	0	6799
2023.03.25	21:15:00	644321.18	646240.96	644235.67	644723.59	900	0	6799
2023.03.25	21:30:00	644744.87	649214.74	644744.87	648663.57	900	0	6799
2023.03.25	21:45:00	648711.98	650165.42	647558.68	647755.05	900	0	6799
2023.03.25	22:00:00	647779.53	648512.47	646650.76	646952.90	900	0	6799
2023.03.25	22:15:00	646978.47	648651.93	646393.26	646798.25	900	0	6799
2023.03.25	22:30:00	646866.41	647026.24	643673.13	646010.51	900	0	6799
2023.03.25	22:45:00	645984.62	646002.52	641462.99	641887.83	900	0	6799
2023.03.25	23:00:00	641932.16	641983.93	638055.02	638308.36	900	0	6799
2023.03.25	23:15:00	638235.33	640170.73	637422.27	640116.46	900	0	6799
2023.03.25	23:30:00	640012.63	640337.07	638020.12	638716.59	900	0	6799
2023.03.25	23:45:00	638766.83	638889.69	635087.78	635423.32	900	0	6799
2023.03.26	00:00:00	635466.47	637762.38	634408.35	636930.45	900	0	6799
2023.03.26	00:15:00	636884.44	637488.60	634698.40	634773.81	900	0	6799
2023.03.26	00:30:00	634720.79	635144.93	632461.96	632718.89	900	0	6799
2023.03.26	00:45:00	632718.93	632853.61	630765.74	632315.08	900	0	6799
2023.03.26	01:00:00	632209.11	634010.82	631437.04	633882.68	900	0	6799
2023.03.26	01:15:00	633927.00	635380.68	633789.86	634592.20	900	0	6799
2023.03.26	01:30:00	634585.46	635949.49	632879.68	632987.08	768	0	6799
2023.03.26	01:45:00	632799.91	635654.63	632746.06	633672.50	805	0	6799
2023.03.26	02:00:00	633638.75	634086.39	631250.34	632486.88	900	0	6799
2023.03.26	02:15:00	632542.85	633185.19	630849.65	630849.65	900	0	6799
2023.03.26	02:30:00	630891.65	633493.44	630879.87	632103.12	900	0	6799
2023.03.26	02:45:00	632089.36	634191.60	632072.01	633254.88	900	0	6799
2023.03.26	03:00:00	633323.21	635071.11	632860.34	634004.37	900	0	6799
2023.03.26	03:15:00	633975.27	635838.15	633113.99	635838.15	900	0	6799
2023.03.26	03:30:00	635728.73	636897.21	634588.47	636414.59	900	0	6799
2023.03.26	03:45:00	636439.12	636780.99	633429.13	633613.78	900	0	6799
2023.03.26	04:00:00	633719.35	635220.48	632508.11	634160.70	900	0	6799
2023.03.26	04:15:00	634093.73	635439.37	633717.90	634823.94	900	0	6799
2023.03.26	04:30:00	634778.69	635209.36	632700.60	633392.02	900	0	6799
2023.03.26	04:45:00	633396.03	633413.89	630804.55	632431.29	900	0	6799
2023.03.26	05:00:00	632331.46	636012.65	632236.06	635765.14	900	0	6799
2023.03.26	05:15:00	635827.23	636306.59	634867.71	635530.96	900	0	6799
2023.03.26	05:30:00	635561.76	636030.05	632765.20	635889.91	900	0	6799
2023.03.26	05:45:00	635863.13	638990.13	635637.82	637899.80	900	0	6799
2023.03.26	06:00:00	637965.90	638131.74	635931.75	636287.01	900	0	6799
2023.03.26	06:15:00	636371.39	638681.81	635135.17	638207.80	900	0	6799
2023.03.26	06:30:00	638297.91	638944.73	637017.47	638495.38	900	0	6799
2023.03.26	06:45:00	638498.63	639497.99	637022.84	637681.81	900	0	6799
2023.03.26	07:00:00	637634.07	639826.16	637247.33	637839.83	900	0	6799
2023.03.26	07:15:00	637937.49	638955.21	637549.59	638416.81	900	0	6799
2023.03.26	07:30:00	638517.62	640077.53	638124.52	639114.07	900	0	6799
2023.03.26	07:45:00	639161.41	641376.64	638652.43	641292.85	900	0	6799
2023.03.26	08:00:00	641228.16	641471.98	639993.45	640417.29	900	0	6799
2023.03.26	08:15:00	640393.25	640539.21	637589.40	638066.61	900	0	6799
2023.03.26	08:30:00	638118.77	638879.35	636912.27	637633.36	900	0	6799
2023.03.26	08:45:00	637678.92	637960.10	634777.68	635086.63	900	0	6799
2023.03.26	09:00:00	635040.65	635641.36	633186.33	635416.23	900	0	6799
2023.03.26	09:15:00	635363.94	638533.65	634853.69	636484.03	900	0	6799
2023.03.26	09:30:00	636354.27	638004.65	635559.83	636292.97	900	0	6799
2023.03.26	09:45:00	636290.91	639825.76	636272.51	639162.27	900	0	6799
2023.03.26	10:00:00	639238.05	641769.19	638214.90	641702.34	900	0	6799
2023.03.26	10:15:00	641741.13	641741.13	639620.69	641481.24	900	0	6799
2023.03.26	10:30:00	641511.35	642270.13	639840.76	640312.63	900	0	6799
2023.03.26	10:45:00	640351.72	641349.86	639475.57	640126.46	900	0	6799
2023.03.26	11:00:00	640085.48	640438.79	638411.19	640029.85	900	0	6799
2023.03.26	11:15:00	640066.69	641358.67	639209.64	640362.47	900	0	6799
2023.03.26	11:30:00	640327.52	642768.81	639939.89	642192.07	900	0	6799
2023.03.26	11:45:00	642133.81	643773.16	641864.09	643296.26	900	0	6799
2023.03.26	12:00:00	643438.13	643457.81	641143.30	641915.18	900	0	6799
2023.03.26	12:15:00	641976.72	642380.38	640338.65	642088.92	900	0	6799
2023.03.26	12:30:00	642173.99	644341.80	641646.64	644341.80	900	0	6799
2023.03.26	12:45:00	644381.11	644758.33	642997.17	643296.03	900	0	6799
2023.03.26	13:00:00	643249.85	643316.92	641248.90	641638.99	900	0	6799
2023.03.26	13:15:00	641655.11	643485.36	641306.23	642574.70	900	0	6799
2023.03.26	13:30:00	642580.53	644210.98	641928.24	644024.24	900	0	6799
2023.03.26	13:45:00	644126.08	644355.30	642013.53	643905.30	900	0	6799
2023.03.26	14:00:00	643916.27	643916.27	641262.25	641646.33	900	0	6799
2023.03.26	14:15:00	641655.57	642482.92	639885.90	640345.14	900	0	6799
2023.03.26	14:30:00	640274.24	642846.11	640084.63	642585.55	900	0	6799
2023.03.26	14:45:00	642574.88	646639.21	642259.61	644335.95	900	0	6799
2023.03.26	15:00:00	644326.52	647168.06	644319.90	645170.72	900	0	6799
2023.03.26	15:15:00	645039.51	646922.75	645006.70	645629.92	900	0	6799
2023.03.26	15:30:00	645655.66	648940.94	645655.66	648534.37	900	0	6799
2023.03.26	15:45:00	648547.13	648837.16	645499.69	648032.95	900	0	6799
2023.03.26	16:00:00	648054.98	648898.27	646446.96	646446.96	900	0	6799
2023.03.26	16:15:00	646500.51	649193.62	645296.62	649192.24	900	0	6799
2023.03.26	16:30:00	649128.48	649147.40	646826.34	646826.34	900	0	6799
2023.03.26	16:45:00	646958.95	648620.33	645881.60	648501.91	900	0	6799
2023.03.26	17:00:00	648548.89	649932.70	647818.85	649225.36	900	0	6799
2023.03.26	17:15:00	649228.88	650943.55	647217.45	647801.47	900	0	6799
2023.03.26	17:30:00	647904.90	648610.79	646679.50	647697.50	900	0	6799
2023.03.26	17:45:00	647698.44	649008.04	646628.36	648434.95	900	0	6799
2023.03.26	18:00:00	648498.94	648665.00	647161.72	647839.70	900	0	6799
2023.03.26	18:15:00	647741.67	648209.71	646144.56	646727.22	900	0	6799
2023.03.26	18:30:00	646738.59	646993.11	644524.46	645843.62	900	0	6799
2023.03.26	18:45:00	645893.49	647188.22	644132.98	647130.26	900	0	6799
2023.03.26	19:00:00	647185.62	648012.81	644761.33	645727.84	900	0	6799
2023.03.26	19:15:00	645882.74	646757.21	645192.64	645651.41	899	0	6799
2023.03.26	19:30:00	645638.64	647248.91	645090.22	645873.31	900	0	6799
2023.03.26	19:45:00	645829.78	646691.63	644705.58	645816.06	900	0	6799
2023.03.26	20:00:00	645888.50	646527.21	642405.65	644238.79	900	0	6799
2023.03.26	20:15:00	644248.96	645470.88	642760.21	644736.93	900	0	6799
2023.03.26	20:30:00	644767.15	645242.59	643324.50	644632.94	900	0	6799
2023.03.26	20:45:00	644609.56	646199.81	643684.79	643769.79	900	0	6799
2023.03.26	21:00:00	643824.53	644924.10	642381.07	643830.65	900	0	6799
2023.03.26	21:15:00	643804.70	644947.34	643243.35	644355.02	900	0	6799
2023.03.26	21:30:00	644352.09	645091.77	643093.08	644065.00	900	0	6799
2023.03.26	21:45:00	644049.44	644417.33	642212.48	643879.67	900	0	6799
2023.03.26	22:00:00	643906.89	646120.48	643653.43	645580.22	900	0	6799
2023.03.26	22:15:00	645546.65	649310.37	644314.36	648702.90	900	0	6799
2023.03.26	22:30:00	648737.20	648772.09	646281.00	646860.84	900	0	6799
2023.03.26	22:45:00	646952.66	650343.74	646295.01	649981.64	900	0	6799
2023.03.26	23:00:00	650042.04	652206.95	649974.38	651828.71	900	0	6799
2023.03.26	23:15:00	651882.59	652359.27	648208.87	648210.22	900	0	6799
2023.03.26	23:30:00	648181.14	649525.75	646847.50	649380.03	900	0	6799
2023.03.26	23:45:00	649350.92	649919.40	644674.82	645212.49	900	0	6799
2023.03.27	00:00:00	645226.26	645591.66	644304.95	644815.95	900	0	6799
2023.03.27	00:15:00	644840.97	645797.74	642959.38	645169.90	899	0	6799
2023.03.27	00:30:00	645191.79	647404.12	644592.34	646703.68	900	0	6799
2023.03.27	00:45:00	646727.35	647267.49	645503.87	646045.84	900	0	6799
2023.03.27	01:00:00	646058.55	646689.58	644721.53	644721.53	900	0	6799
2023.03.27	01:15:00	644753.47	645055.01	640009.69	640751.62	900	0	6799
2023.03.27	01:30:00	640840.38	641272.76	639542.08	641167.60	900	0	6799
2023.03.27	01:45:00	641182.19	642903.40	640215.41	642903.40	900	0	6799
2023.03.27	02:00:00	642868.16	643724.47	641877.00	642085.37	900	0	6799
2023.03.27	02:15:00	642107.71	642254.03	640543.08	641592.51	900	0	6799
2023.03.27	02:30:00	641554.28	643653.22	641528.27	642755.93	900	0	6799
2023.03.27	02:45:00	642744.07	644207.09	639880.43	640410.43	900	0	6799
2023.03.27	03:00:00	640327.98	640931.01	638938.31	639454.20	900	0	6799
2023.03.27	03:15:00	639533.60	641887.06	638933.77	640317.85	900	0	6799
2023.03.27	03:30:00	640310.97	641966.52	639372.67	639514.19	895	0	6799
2023.03.27	03:45:00	639552.42	640089.43	638430.24	638713.94	900	0	6799
2023.03.27	04:00:00	638754.86	639379.01	637290.32	638511.75	900	0	6799
2023.03.27	04:15:00	638563.83	638828.24	635845.48	637767.87	900	0	6799
2023.03.27	04:30:00	637740.44	640660.78	636911.37	640604.53	900	0	6799
2023.03.27	04:45:00	640658.59	640658.59	638026.86	638681.79	900	0	6799
2023.03.27	05:00:00	638682.69	639375.99	636378.35	636427.89	900	0	6799
2023.03.27	05:15:00	636461.81	639796.14	636108.82	639628.45	900	0	6799
2023.03.27	05:30:00	639706.47	641865.87	638844.17	641078.59	900	0	6799
2023.03.27	05:45:00	641080.75	644286.53	640273.04	644209.95	899	0	6799
2023.03.27	06:00:00	644138.58	644791.77	641963.58	642174.82	899	0	6799
2023.03.27	06:15:00	642147.53	643602.05	641073.96	641850.98	900	0	6799
2023.03.27	06:30:00	641777.50	642883.16	640487.04	640548.44	900	0	6799
2023.03.27	06:45:00	640453.66	642438.73	639756.29	642156.98	900	0	6799
2023.03.27	07:00:00	642172.17	643520.79	641612.33	643154.71	900	0	6799
2023.03.27	07:15:00	643094.89	647539.49	642941.01	645295.14	900	0	6799
2023.03.27	07:30:00	645301.41	645676.66	643825.80	645286.43	900	0	6799
2023.03.27	07:45:00	645239.49	647757.91	644523.26	646205.26	900	0	6799
2023.03.27	08:00:00	646098.94	646824.01	644251.92	645539.59	900	0	6799
2023.03.27	08:15:00	645511.91	645529.57	643512.31	644144.64	900	0	6799
2023.03.27	08:30:00	644157.40	645492.19	643104.39	643650.11	900	0	6799
2023.03.27	08:45:00	643648.74	644341.53	642336.77	643751.69	900	0	6799
2023.03.27	09:00:00	643745.12	643877.09	639732.80	640551.78	900	0	6799
2023.03.27	09:15:00	640564.46	641999.15	639194.46	639336.65	900	0	6799
2023.03.27	09:30:00	639340.07	640842.71	638447.34	639444.53	900	0	6799
2023.03.27	09:45:00	639342.81	642617.73	639338.08	641953.61	900	0	6799
2023.03.27	10:00:00	641949.31	642665.68	639392.75	641822.93	900	0	6799
2023.03.27	10:15:00	641897.40	641942.25	637929.22	639237.45	900	0	6799
2023.03.27	10:30:00	639234.83	641288.46	638476.44	639428.04	900	0	6799
2023.03.27	10:45:00	639330.08	641075.48	638903.18	639483.83	900	0	6799
2023.03.27	11:00:00	639424.34	641766.53	639163.55	640586.87	900	0	6799
2023.03.27	11:15:00	640572.89	641465.91	637964.34	638316.11	900	0	6799
2023.03.27	11:30:00	638327.59	639854.54	638026.68	639740.77	900	0	6799
2023.03.27	11:45:00	639600.93	641295.23	638826.66	641264.97	900	0	6799
2023.03.27	12:00:00	641251.67	641899.95	639203.68	639562.38	900	0	6799
2023.03.27	12:15:00	639505.65	640929.22	638411.03	638783.64	900	0	6799
2023.03.27	12:30:00	638824.43	638923.21	636321.80	638724.44	900	0	6799
2023.03.27	12:45:00	638697.66	640081.02	637877.54	639805.10	900	0	6799
2023.03.27	13:00:00	639789.00	640511.07	638320.53	638734.78	900	0	6799
2023.03.27	13:15:00	638715.00	640505.46	638306.37	639808.44	900	0	6799
2023.03.27	13:30:00	639788.38	640591.44	637994.18	638238.81	900	0	6799
2023.03.27	13:45:00	638231.96	639045.21	634358.01	634538.69	900	0	6799
2023.03.27	14:00:00	634463.53	636889.05	634347.98	635384.19	900	0	6799
